Age,Gender,Employment_Status,Work_Hours_Per_Week,Screen_Time_Hours,Sleep_Hours,Sleep_Quality,Physical_Activity_Hours,Meditation_Minutes,Coffee_Cups_Per_Day,Stress_Level,Chronic_Stress,Burnout_Risk
35.0,Male,Student,33,3.2,9.9,Excellent,0.9,32.0,4,Low,No,Low
20.0,Male,Student,28,2.6,8.9,Good,6.1,33.0,5,Low,No,Low
46.0,Other,Unemployed,40,8.4,4.8,Poor,0.5,39.0,0,Moderate,No,High
22.0,Female,Employed,66,2.6,6.2,Average,0.2,9.0,6,High,Yes,High
42.0,Male,Self-Employed,26,10.9,4.3,Poor,7.7,24.0,2,Low,No,Low
35.0,Male,Unemployed,35,11.0,9.8,Excellent,7.2,42.0,3,Low,No,Low
34.0,Male,Self-Employed,32,9.5,8.5,Good,7.3,28.0,6,Low,No,Low
29.0,Female,Student,20,11.5,8.5,Good,4.3,47.0,6,Low,No,Low
25.0,Other,Employed,20,13.5,4.9,Poor,0.6,36.0,1,Low,No,Low
51.0,Male,Self-Employed,60,9.1,8.9,Good,8.0,39.0,0,Low,No,Low
39.0,Other,Employed,54,4.7,9.4,Excellent,8.5,3.0,0,Low,No,Low
40.0,Female,Student,47,7.2,7.0,Good,5.7,21.0,7,Moderate,No,Low
34.0,Other,Unemployed,68,5.2,5.8,Average,8.9,30.0,1,Moderate,No,Moderate
47.0,Other,Student,51,13.6,,Good,9.7,26.0,2,Moderate,No,Low
28.0,Other,Unemployed,65,13.4,5.3,Average,2.9,7.0,5,High,Yes,High
64.0,Male,Unemployed,31,5.7,8.7,Good,7.9,38.0,8,Low,No,Low
51.0,Other,Employed,32,13.9,9.4,Excellent,1.3,2.0,5,Moderate,No,High
18.0,Other,Unemployed,23,4.6,6.3,Average,3.6,17.0,0,Low,No,Low
55.0,Other,Unemployed,20,12.8,6.9,Average,6.6,59.0,1,Low,No,Low
44.0,Male,Self-Employed,64,2.5,4.9,Poor,5.1,,4,Moderate,No,Moderate
35.0,Other,Unemployed,69,4.3,9.8,Excellent,6.4,56.0,1,Low,No,Low
19.0,Male,Self-Employed,59,12.9,9.4,Excellent,8.4,20.0,6,Moderate,No,Moderate
27.0,Female,Unemployed,29,8.2,5.5,Average,0.3,8.0,6,Moderate,No,Low
57.0,Other,Self-Employed,57,10.3,5.1,Average,7.1,21.0,0,Moderate,No,Low
54.0,Male,Self-Employed,36,4.9,8.0,Good,7.2,19.0,2,Low,No,Low
63.0,Male,Employed,46,8.5,6.7,Average,3.9,45.0,5,Moderate,No,Moderate
42.0,Male,Unemployed,21,3.6,10.0,Excellent,0.0,43.0,6,Low,No,Low
33.0,Other,Self-Employed,44,2.3,7.1,Good,1.5,,7,Low,No,Low
18.0,Other,Unemployed,34,,7.6,Good,2.9,56.0,0,Low,No,Low
26.0,Male,Student,22,11.3,7.4,Good,8.4,36.0,6,Moderate,No,Low
59.0,Other,Student,43,4.4,,Average,3.5,9.0,5,Moderate,No,Low
20.0,Other,Employed,22,4.3,8.7,Good,4.8,4.0,8,Low,No,Low
56.0,Male,Student,42,13.3,9.4,Excellent,4.9,,2,Moderate,No,Low
22.0,Female,Student,47,4.2,7.3,Good,3.8,32.0,0,Low,No,Low
36.0,Other,Self-Employed,42,13.9,9.7,Excellent,1.5,27.0,3,Moderate,No,Moderate
20.0,Other,Student,53,7.2,4.6,Poor,1.7,18.0,4,Moderate,No,Moderate
18.0,Male,Self-Employed,20,3.5,7.6,Good,6.1,15.0,4,Low,No,Low
24.0,Other,Student,47,8.6,8.2,Good,10.0,27.0,3,Moderate,No,Low
24.0,Male,Self-Employed,23,6.6,4.8,Poor,1.8,10.0,0,Low,No,Low
61.0,Male,Unemployed,48,9.8,9.8,Excellent,5.9,20.0,5,Low,No,Low
21.0,Female,Unemployed,41,5.3,4.8,Poor,7.1,47.0,8,Low,No,Low
43.0,Male,Self-Employed,30,2.7,6.3,Average,8.0,57.0,3,Low,No,Low
,Female,Unemployed,35,5.6,8.4,Good,4.3,15.0,1,Low,No,Low
61.0,Female,Student,63,8.8,4.1,Poor,6.1,49.0,2,Moderate,No,Moderate
53.0,Female,Student,53,5.5,8.3,Good,7.0,,6,Moderate,No,High
52.0,Other,Employed,39,5.3,9.8,Excellent,,14.0,7,Low,No,Low
57.0,Other,Unemployed,52,11.1,9.6,Excellent,0.3,14.0,1,Low,No,Low
62.0,Male,Employed,30,10.2,7.5,Good,5.3,26.0,4,Low,No,Low
45.0,Male,Student,25,13.3,5.0,Average,4.5,24.0,1,Moderate,No,Low
47.0,Female,Unemployed,34,3.3,4.2,Poor,3.7,49.0,4,Low,No,Low
20.0,Female,Self-Employed,41,13.2,9.6,Excellent,9.1,34.0,4,Low,No,Low
54.0,Other,Self-Employed,33,8.6,9.5,Excellent,3.6,16.0,3,Low,No,Low
61.0,Other,Unemployed,24,8.9,4.7,Poor,8.9,44.0,5,Low,No,Low
51.0,Female,Student,36,13.6,6.7,Average,9.3,49.0,7,Low,No,Low
42.0,Other,Unemployed,63,4.3,,Poor,1.0,28.0,7,High,Yes,High
46.0,Other,Student,45,5.4,9.9,Excellent,9.1,27.0,7,Low,No,Low
33.0,Other,Unemployed,28,3.1,5.4,Average,0.2,47.0,2,Low,No,Low
48.0,Other,Self-Employed,41,6.0,5.2,Average,0.4,19.0,0,Moderate,No,Low
57.0,Other,Employed,38,4.4,6.6,Average,5.7,42.0,2,Low,No,Low
41.0,Female,Unemployed,67,10.7,8.1,Good,6.3,35.0,4,High,Yes,High
29.0,Female,Self-Employed,70,8.1,4.0,Poor,7.4,40.0,3,High,Yes,High
63.0,Female,Self-Employed,63,7.0,9.2,Excellent,6.6,49.0,5,Moderate,No,Low
,Other,Employed,59,2.1,5.1,Average,8.6,46.0,6,Low,No,Low
35.0,Male,Unemployed,36,13.3,8.0,Good,7.6,39.0,8,Moderate,No,Moderate
47.0,Female,Employed,44,12.2,6.6,Average,1.5,27.0,2,High,No,High
25.0,Other,Student,63,,8.5,Good,5.6,29.0,5,High,Yes,High
56.0,Other,Self-Employed,41,8.4,4.1,Poor,1.5,16.0,5,Moderate,No,Moderate
65.0,Male,Self-Employed,34,4.3,4.4,Poor,8.5,22.0,7,Low,No,Low
39.0,Female,Employed,69,4.3,8.4,Good,5.6,38.0,8,High,Yes,High
19.0,Male,Student,25,2.5,8.6,Good,0.4,22.0,5,Low,No,Low
51.0,Female,Self-Employed,46,4.5,8.2,Good,5.7,22.0,3,Low,No,Low
35.0,Male,Employed,50,11.7,7.1,Good,9.3,49.0,7,Moderate,No,Low
,Other,Self-Employed,24,6.6,9.9,Excellent,0.1,47.0,3,Low,No,Low
23.0,Female,Self-Employed,67,3.7,4.9,Poor,2.8,1.0,5,High,Yes,High
53.0,Male,Employed,37,8.7,6.6,Average,4.9,16.0,4,Moderate,No,Moderate
62.0,Female,Student,33,2.5,7.8,Good,2.1,,7,Low,No,Low
43.0,Male,Employed,21,8.0,8.1,Good,1.2,6.0,6,Low,No,Low
42.0,Male,Unemployed,33,9.9,8.7,Good,8.6,28.0,8,Low,No,Low
26.0,Other,Unemployed,25,9.7,8.7,Good,3.1,44.0,5,Low,No,Low
45.0,Female,Employed,51,6.7,8.0,Good,5.1,12.0,8,Moderate,No,Moderate
42.0,Female,Self-Employed,62,7.0,6.9,Average,1.5,36.0,5,Moderate,No,Moderate
33.0,Other,Employed,57,9.7,4.9,Poor,,16.0,3,Moderate,No,Moderate
61.0,Other,Employed,69,6.0,9.2,Excellent,3.1,47.0,5,High,Yes,High
41.0,Male,Unemployed,20,5.7,6.7,Average,9.4,33.0,1,Low,No,Low
30.0,Male,Self-Employed,63,12.6,8.7,Good,2.7,56.0,1,Moderate,No,Moderate
47.0,Female,Self-Employed,27,9.9,4.3,Poor,0.3,46.0,3,Moderate,No,Moderate
51.0,Male,Employed,51,4.8,7.1,Good,8.5,31.0,0,Low,No,Low
58.0,Female,Self-Employed,52,8.8,,Good,7.6,24.0,0,Moderate,No,Moderate
32.0,Other,Unemployed,37,8.5,6.4,Average,0.5,42.0,5,Low,No,Low
28.0,Female,Employed,58,5.8,4.7,Poor,4.4,58.0,5,Moderate,No,Moderate
51.0,Male,Unemployed,29,11.7,6.2,Average,8.4,12.0,1,Low,No,Low
34.0,Female,Self-Employed,40,2.7,6.7,Average,6.0,27.0,4,Low,No,Low
48.0,Male,Student,64,6.4,5.8,Average,7.4,17.0,7,High,Yes,High
29.0,Female,Employed,38,7.1,4.9,Poor,5.9,17.0,0,Low,No,Low
21.0,Other,Self-Employed,30,13.3,5.0,Average,7.1,12.0,8,High,No,High
19.0,Male,Unemployed,46,7.0,5.3,Average,8.4,5.0,4,Moderate,No,Moderate
49.0,Other,Employed,32,7.6,7.7,Good,6.7,59.0,2,Low,No,Low
57.0,Female,Unemployed,70,5.6,9.5,Excellent,3.6,27.0,5,Moderate,No,High
65.0,Female,Unemployed,24,11.9,6.7,Average,4.6,24.0,3,Moderate,No,Moderate
49.0,Female,Student,63,9.6,4.6,Poor,8.9,38.0,7,High,Yes,High
30.0,Female,Self-Employed,52,7.7,7.5,Good,5.8,5.0,3,Moderate,No,Moderate
37.0,Other,Unemployed,41,7.2,9.9,Excellent,0.8,21.0,4,Low,No,Low
58.0,Female,Unemployed,59,10.7,9.7,Excellent,4.5,47.0,8,Moderate,No,Moderate
31.0,Female,Student,21,9.4,4.9,Poor,5.0,27.0,0,Low,No,Low
20.0,Female,Self-Employed,42,13.3,8.0,Good,2.4,57.0,5,Moderate,No,High
21.0,Male,Student,24,3.0,5.1,Average,7.9,25.0,3,Low,No,Low
61.0,Male,Unemployed,41,6.6,8.7,Good,2.6,52.0,5,Low,No,Low
64.0,Male,Unemployed,68,11.6,8.4,Good,5.8,,8,High,Yes,High
32.0,Female,Student,42,9.6,7.6,Good,9.9,58.0,4,Low,No,Low
64.0,Male,Unemployed,65,4.0,4.0,Poor,2.6,49.0,4,Moderate,No,High
64.0,Other,Unemployed,27,7.9,6.8,Average,0.9,4.0,8,Moderate,No,High
50.0,Female,Student,31,3.8,8.7,Good,2.4,53.0,1,Low,No,Low
32.0,Male,Self-Employed,33,6.7,5.6,Average,2.4,40.0,1,Low,No,Low
58.0,Other,Employed,41,13.6,5.5,Average,0.7,50.0,6,High,Yes,High
21.0,Female,Unemployed,31,7.4,8.0,Good,2.8,2.0,6,Moderate,No,Low
57.0,Male,Self-Employed,46,12.1,4.1,Poor,,36.0,5,Moderate,No,High
54.0,Female,Unemployed,23,6.3,5.7,Average,5.1,33.0,6,Low,No,Low
41.0,Female,Student,69,10.8,5.3,Average,8.7,29.0,8,High,No,High
49.0,Other,Student,50,6.2,6.8,Average,6.0,15.0,0,Low,No,Low
61.0,Male,Student,68,13.6,4.2,Poor,4.5,42.0,4,High,Yes,High
23.0,Other,Unemployed,27,11.5,5.7,Average,4.5,3.0,7,Moderate,No,High
55.0,Male,Self-Employed,23,11.5,6.4,Average,1.0,21.0,0,Low,No,Low
58.0,Female,Self-Employed,42,5.4,4.5,Poor,7.5,52.0,5,Moderate,No,Low
37.0,Other,Self-Employed,20,9.7,4.2,Poor,9.1,53.0,0,Low,No,Low
65.0,Other,Student,55,8.2,5.9,Average,7.7,15.0,8,High,Yes,High
40.0,Male,Unemployed,45,6.6,6.4,Average,,28.0,7,Low,No,Low
45.0,Male,Self-Employed,48,8.6,4.3,Poor,4.5,21.0,7,Moderate,No,Moderate
22.0,Other,Student,22,7.2,8.2,Good,9.7,25.0,6,Low,No,Low
62.0,Other,Unemployed,33,8.7,8.0,Good,3.4,47.0,6,Low,No,Low
41.0,Other,Self-Employed,56,12.4,6.0,Average,2.7,20.0,5,Moderate,No,Moderate
32.0,Other,Employed,30,5.4,6.3,Average,6.4,48.0,7,Low,No,Low
59.0,Other,Unemployed,61,5.1,5.8,Average,2.4,20.0,3,Moderate,No,Low
21.0,Male,Unemployed,51,12.8,8.1,Good,2.6,15.0,6,High,Yes,Moderate
32.0,Female,Unemployed,61,8.0,,Average,4.1,16.0,2,High,Yes,Moderate
44.0,Male,Self-Employed,56,9.6,6.4,Average,7.9,31.0,4,High,Yes,High
36.0,Female,Student,66,6.5,8.2,Good,3.9,15.0,0,Moderate,No,Moderate
64.0,Female,Employed,24,12.1,4.9,Poor,1.1,15.0,5,Moderate,No,Moderate
29.0,Female,Student,42,11.8,6.9,Average,0.6,51.0,1,Low,No,Low
60.0,Male,Student,49,4.1,8.1,Good,8.5,8.0,3,Low,No,Low
57.0,Other,Employed,46,4.2,7.4,Good,9.8,16.0,0,Low,No,Low
35.0,Male,Student,48,10.2,4.2,Poor,6.7,3.0,6,Moderate,No,Moderate
27.0,Female,Self-Employed,40,6.8,7.4,Good,0.0,33.0,1,Low,No,Low
55.0,Female,Unemployed,53,7.0,6.5,Average,3.0,1.0,3,High,Yes,High
32.0,Other,Self-Employed,31,11.1,7.3,Good,6.3,40.0,2,Low,No,Low
65.0,Female,Self-Employed,59,7.4,9.9,Excellent,3.8,28.0,7,Moderate,No,Low
51.0,Female,Employed,69,9.3,5.6,Average,2.1,48.0,0,Moderate,No,Moderate
36.0,Other,Self-Employed,23,4.9,4.2,Poor,3.6,13.0,3,Low,No,Low
28.0,Male,Unemployed,25,2.6,6.3,Average,6.4,48.0,6,Low,No,Low
32.0,Male,Unemployed,20,5.1,,Average,9.7,49.0,6,Low,No,Low
29.0,Female,Employed,67,13.3,9.7,Excellent,1.7,27.0,0,Moderate,No,Moderate
43.0,Other,Student,54,5.5,5.0,Average,3.6,48.0,8,Moderate,No,Low
23.0,Other,Student,50,6.1,9.6,Excellent,,41.0,7,Low,No,Low
50.0,Female,Employed,50,2.9,6.7,Average,3.4,59.0,7,Low,No,Low
57.0,Female,Unemployed,43,13.3,6.9,Average,4.9,21.0,4,Moderate,No,Moderate
50.0,Female,Self-Employed,36,5.5,8.3,Good,7.6,38.0,5,Low,No,Low
52.0,Male,Self-Employed,54,11.8,6.5,Average,1.7,58.0,1,Moderate,No,Moderate
33.0,Female,Employed,70,2.7,4.1,Poor,0.6,27.0,1,High,Yes,High
60.0,Other,Employed,23,10.3,7.8,Good,4.2,0.0,4,Low,No,Low
65.0,Female,Employed,59,12.2,4.7,Poor,0.1,29.0,0,Moderate,No,Moderate
28.0,Male,Employed,30,10.6,5.6,Average,7.6,16.0,6,Moderate,No,Moderate
25.0,Female,Unemployed,50,7.0,9.7,Excellent,4.1,45.0,7,Low,No,Low
47.0,Female,Student,35,4.9,5.5,Average,9.8,16.0,7,Moderate,No,Low
43.0,Male,Student,48,7.7,6.2,Average,8.0,33.0,3,Moderate,No,Moderate
27.0,Male,Student,49,11.8,7.1,Good,3.7,57.0,4,Moderate,No,Moderate
62.0,Female,Self-Employed,47,2.8,9.8,Excellent,6.0,51.0,3,Low,No,Low
21.0,Male,Student,24,,8.3,Good,3.1,10.0,6,Low,No,Low
64.0,Male,Employed,26,2.8,5.8,Average,2.3,11.0,2,Low,No,Moderate
34.0,Male,Self-Employed,65,5.4,9.4,Excellent,,53.0,5,Moderate,No,Low
20.0,Female,Student,53,13.2,9.8,Excellent,8.5,54.0,6,Moderate,No,Low
49.0,Female,Self-Employed,39,12.7,7.9,Good,8.0,22.0,4,Moderate,No,Moderate
30.0,Female,Employed,20,6.5,6.1,Average,8.7,34.0,4,Low,No,Low
39.0,Male,Employed,52,4.0,5.3,Average,5.2,9.0,1,Moderate,No,Moderate
36.0,Other,Self-Employed,66,4.3,6.1,Average,0.4,31.0,7,High,Yes,High
56.0,Male,Self-Employed,30,8.0,6.8,Average,8.4,0.0,1,Low,No,Low
59.0,Female,Student,47,9.1,7.4,Good,4.3,43.0,6,Low,No,Low
36.0,Female,Unemployed,51,10.2,5.9,Average,1.0,44.0,8,Moderate,No,High
54.0,Male,Self-Employed,66,6.7,,Good,8.9,21.0,6,Moderate,No,Low
61.0,Other,Self-Employed,48,12.3,9.9,Excellent,9.6,57.0,3,Low,No,Low
43.0,Other,Unemployed,70,5.6,5.3,Average,3.0,49.0,5,Moderate,No,High
40.0,Female,Student,48,3.3,6.2,Average,1.0,47.0,6,Moderate,No,High
32.0,Female,Employed,59,10.7,5.4,Average,6.3,27.0,4,High,Yes,High
43.0,Other,Employed,68,2.2,9.6,Excellent,5.7,14.0,0,Moderate,No,Moderate
42.0,Male,Self-Employed,56,6.9,7.0,Good,2.4,53.0,5,Moderate,No,Moderate
64.0,Male,Unemployed,48,8.4,7.6,Good,2.4,11.0,5,High,Yes,Moderate
20.0,Female,Student,26,11.0,7.4,Good,4.8,3.0,2,Low,No,Low
22.0,Other,Employed,33,4.2,8.4,Good,9.8,12.0,3,Low,No,Low
46.0,Male,Employed,59,8.7,8.6,Good,1.6,21.0,5,Moderate,No,High
31.0,Other,Employed,23,5.3,6.8,Average,5.5,49.0,4,Low,No,Low
28.0,Other,Employed,67,8.4,8.8,Good,8.6,32.0,7,Moderate,No,Moderate
28.0,Male,Unemployed,69,5.3,9.2,Excellent,9.5,39.0,3,Low,No,Low
30.0,Other,Unemployed,20,12.5,8.4,Good,5.9,24.0,4,Low,No,Low
18.0,Other,Unemployed,32,3.7,4.5,Poor,1.3,7.0,0,Low,No,Low
51.0,Male,Self-Employed,34,6.6,7.2,Good,9.7,20.0,2,Low,No,Low
23.0,Other,Employed,54,6.2,6.0,Average,7.4,9.0,3,Moderate,No,Low
28.0,Male,Self-Employed,29,4.0,8.4,Good,9.1,22.0,8,Low,No,Low
30.0,Other,Student,23,13.6,7.2,Good,2.3,35.0,0,Low,No,Low
57.0,Female,Unemployed,59,13.6,6.6,Average,8.8,0.0,7,High,Yes,High
24.0,Other,Unemployed,28,9.9,6.1,Average,0.9,5.0,1,Moderate,No,Moderate
57.0,Female,Student,42,11.5,6.0,Average,6.2,43.0,6,Moderate,No,Moderate
32.0,Male,Student,51,8.9,9.7,Excellent,1.6,18.0,6,Moderate,No,Moderate
42.0,Other,Student,40,3.5,7.9,Good,1.0,14.0,3,Low,No,Low
44.0,Male,Unemployed,61,12.2,6.3,Average,5.1,27.0,2,Moderate,No,Moderate
50.0,Male,Unemployed,39,8.1,8.9,Good,8.4,30.0,0,Low,No,Low
29.0,Other,Employed,68,13.2,4.4,Poor,2.3,11.0,6,High,Yes,High
31.0,Other,Unemployed,64,10.0,7.4,Good,1.6,46.0,1,Moderate,No,Moderate
45.0,Male,Employed,58,10.5,5.3,Average,2.7,21.0,8,High,Yes,High
59.0,Male,Self-Employed,58,7.0,9.6,Excellent,6.1,26.0,6,Moderate,No,Moderate
28.0,Female,Employed,34,5.9,5.4,Average,7.5,3.0,7,Moderate,No,Moderate
51.0,Female,Unemployed,35,9.6,4.7,Poor,2.1,36.0,5,Moderate,No,Moderate
55.0,Female,Self-Employed,31,6.5,9.9,Excellent,0.5,3.0,8,Low,No,Low
39.0,Female,Student,60,7.9,6.7,Average,9.9,0.0,4,Moderate,No,Moderate
50.0,Other,Employed,50,5.9,4.4,Poor,1.4,30.0,2,Low,No,Low
48.0,Female,Student,27,5.9,5.6,Average,9.0,57.0,4,Low,No,Low
27.0,Female,Employed,61,6.9,8.9,Good,7.5,3.0,5,Moderate,No,High
57.0,Other,Employed,20,4.7,8.0,Good,8.2,37.0,5,Low,No,Low
58.0,Male,Self-Employed,50,,6.5,Average,4.4,3.0,1,Moderate,No,Low
27.0,Other,Employed,61,12.3,10.0,Excellent,1.1,8.0,2,Moderate,No,High
25.0,Other,Employed,57,10.8,4.4,Poor,3.8,54.0,1,Moderate,No,Moderate
30.0,Other,Employed,43,9.5,8.0,Good,0.5,10.0,6,Moderate,No,Moderate
63.0,Female,Student,21,2.0,8.5,Good,0.2,36.0,5,Low,No,Low
20.0,Female,Self-Employed,36,3.5,5.6,Average,6.8,50.0,2,Low,No,Low
63.0,Other,Self-Employed,57,12.6,6.6,Average,5.9,24.0,5,High,Yes,High
23.0,Other,Unemployed,62,7.7,9.0,Excellent,5.0,6.0,5,Moderate,No,Moderate
29.0,Male,Student,38,8.8,4.3,Poor,8.3,46.0,1,Low,No,Low
49.0,Male,Employed,30,13.5,5.8,Average,8.8,5.0,0,Moderate,No,Low
62.0,Female,Self-Employed,66,2.5,4.8,Poor,8.3,13.0,0,Moderate,No,Low
53.0,Other,Self-Employed,50,9.7,9.6,Excellent,4.9,22.0,4,Moderate,No,Moderate
37.0,Other,Student,49,5.7,5.9,Average,9.7,53.0,6,Low,No,Low
54.0,Male,Employed,46,11.6,5.4,Average,7.2,33.0,3,Moderate,No,High
29.0,Female,Unemployed,47,14.0,8.3,Good,9.0,28.0,7,Moderate,No,Moderate
49.0,Female,Student,52,12.2,10.0,Excellent,0.6,53.0,5,Moderate,No,Moderate
23.0,Other,Unemployed,33,4.5,7.1,Good,6.2,41.0,7,Moderate,No,Low
48.0,Female,Employed,59,7.8,4.7,Poor,8.7,32.0,0,Low,No,Low
52.0,Other,Unemployed,36,11.3,4.8,Poor,,60.0,3,Moderate,No,Low
48.0,Male,Student,35,6.5,9.5,Excellent,8.5,50.0,7,Low,No,Low
60.0,Female,Employed,31,7.3,5.0,Average,9.8,8.0,7,Low,No,Low
26.0,Other,Student,36,12.3,7.2,Good,0.2,9.0,0,Moderate,No,Low
50.0,Female,Unemployed,23,5.0,9.5,Excellent,4.0,,1,Low,No,Low
41.0,Male,Student,33,4.9,5.3,Average,7.6,29.0,7,Moderate,No,Moderate
32.0,Other,Student,30,6.7,4.8,Poor,6.3,9.0,3,Low,No,Low
59.0,Other,Employed,61,2.7,8.3,Good,0.3,7.0,3,Moderate,No,Low
50.0,Other,Self-Employed,40,13.2,6.3,Average,6.2,41.0,8,Moderate,No,Moderate
23.0,Male,Unemployed,55,8.3,8.5,Good,0.1,11.0,4,Moderate,No,Moderate
41.0,Other,Student,46,6.2,4.1,Poor,7.4,22.0,3,Moderate,No,Moderate
32.0,Other,Unemployed,46,11.1,7.5,Good,6.7,39.0,4,Moderate,No,Low
62.0,Male,Self-Employed,39,4.8,6.6,Average,3.8,16.0,2,Low,No,Low
26.0,Other,Student,33,3.1,7.7,Good,4.4,14.0,7,Low,No,Low
20.0,Male,Student,25,13.0,5.0,Average,4.8,38.0,8,Low,No,Low
26.0,Male,Unemployed,60,5.6,5.0,Average,4.8,,8,Moderate,No,Moderate
45.0,Other,Self-Employed,28,6.8,4.3,Poor,5.8,14.0,5,Moderate,No,High
35.0,Female,Employed,45,11.5,6.6,Average,5.5,21.0,1,Moderate,No,Moderate
65.0,Other,Self-Employed,53,10.6,4.6,Poor,0.6,28.0,7,High,Yes,High
62.0,Male,Employed,44,7.0,4.4,Poor,7.9,27.0,7,Moderate,No,Low
58.0,Female,Student,22,3.9,4.2,Poor,4.6,50.0,7,Low,No,Low
21.0,Female,Student,33,4.9,6.5,Average,5.4,11.0,4,Low,No,Low
31.0,Other,Student,20,5.5,4.4,Poor,1.5,39.0,3,Low,No,Low
28.0,Other,Student,53,3.9,9.7,Excellent,4.3,47.0,3,Low,No,Low
23.0,Other,Student,58,6.4,8.3,Good,4.8,3.0,6,Moderate,No,High
55.0,Female,Employed,63,3.7,9.1,Excellent,9.9,11.0,0,Low,No,Low
39.0,Male,Employed,66,4.4,9.0,Excellent,0.5,1.0,4,Moderate,No,High
35.0,Other,Student,31,8.7,9.4,Excellent,3.8,39.0,6,Moderate,No,Low
49.0,Female,Employed,38,3.3,8.4,Good,8.7,50.0,3,Low,No,Low
46.0,Other,Student,70,11.7,8.7,Good,0.4,2.0,4,High,Yes,High
39.0,Other,Unemployed,41,9.2,4.7,Poor,9.8,21.0,5,Moderate,No,Moderate
49.0,Male,Student,23,6.3,4.1,Poor,5.8,7.0,7,Low,No,Low
28.0,Female,Student,21,5.4,9.8,Excellent,1.9,1.0,5,Low,No,Low
52.0,Other,Student,35,12.4,5.5,Average,6.4,28.0,0,Low,No,Low
50.0,Female,Unemployed,28,6.7,6.2,Average,3.6,27.0,0,Low,No,Low
18.0,Other,Self-Employed,47,13.2,9.9,Excellent,2.4,33.0,7,Moderate,No,High
50.0,Male,Student,57,13.8,6.4,Average,,45.0,5,High,Yes,High
25.0,Other,Unemployed,32,3.5,5.1,Average,7.7,48.0,1,Low,No,Low
21.0,Female,Student,26,4.0,4.8,Poor,3.7,59.0,6,Low,No,Low
61.0,Other,Self-Employed,39,7.1,5.9,Average,6.0,41.0,6,Moderate,No,Moderate
50.0,Female,Self-Employed,29,12.7,7.6,Good,0.6,56.0,6,Low,No,Low
46.0,Other,Unemployed,40,7.5,5.1,Average,0.7,34.0,0,Low,No,Low
56.0,Female,Unemployed,62,9.2,7.0,Good,2.6,44.0,0,Low,No,Moderate
21.0,Female,Employed,44,2.4,4.8,Poor,2.6,33.0,0,Low,No,Low
41.0,Male,Unemployed,26,4.7,6.0,Average,1.3,40.0,3,Low,No,Low
37.0,Female,Student,37,10.7,9.6,Excellent,2.4,33.0,1,Moderate,No,Low
64.0,Female,Employed,51,4.3,6.1,Average,7.3,59.0,0,Low,No,Low
31.0,Other,Student,60,11.2,9.6,Excellent,6.9,23.0,0,Low,No,Low
34.0,Female,Self-Employed,40,12.3,8.8,Good,1.1,33.0,7,Moderate,No,High
60.0,Male,Unemployed,41,6.7,5.1,Average,0.1,38.0,1,Moderate,No,Moderate
31.0,Other,Self-Employed,21,7.6,8.4,Good,4.5,31.0,5,Low,No,Low
39.0,Other,Self-Employed,59,7.4,9.2,Excellent,4.5,14.0,4,Moderate,No,High
24.0,Male,Unemployed,31,12.6,6.6,Average,9.1,58.0,6,Low,No,Low
18.0,Male,Self-Employed,22,9.9,7.8,Good,8.7,15.0,1,Low,No,Low
22.0,Female,Student,39,5.0,4.8,Poor,1.9,24.0,1,Low,No,Low
29.0,Other,Unemployed,39,9.3,9.5,Excellent,2.2,38.0,8,Moderate,No,Moderate
31.0,Male,Employed,36,14.0,9.1,Excellent,6.4,32.0,6,Moderate,No,Low
42.0,Other,Unemployed,27,8.1,5.6,Average,0.0,35.0,0,Moderate,No,Moderate
45.0,Female,Employed,50,5.2,6.3,Average,4.4,22.0,0,Low,No,Moderate
19.0,Other,Student,28,2.8,5.3,Average,2.6,16.0,3,Low,No,Low
45.0,Male,Self-Employed,62,9.5,7.2,Good,5.7,43.0,7,High,Yes,High
24.0,Other,Unemployed,31,12.5,6.2,Average,5.9,15.0,5,Moderate,No,Moderate
24.0,Other,Unemployed,42,5.2,6.9,Average,6.8,2.0,6,Moderate,No,High
58.0,Male,Unemployed,59,12.8,5.7,Average,9.0,32.0,7,High,Yes,High
46.0,Female,Unemployed,66,10.3,6.9,Average,5.9,48.0,2,High,No,High
49.0,Male,Unemployed,61,5.5,9.5,Excellent,1.2,60.0,6,Moderate,No,Moderate
36.0,Other,Self-Employed,63,6.1,6.2,Average,2.2,38.0,4,High,Yes,High
30.0,Female,Self-Employed,34,10.4,5.0,Average,,27.0,5,Moderate,No,High
23.0,Other,Employed,24,2.3,6.6,Average,9.0,58.0,5,Low,No,Low
47.0,Female,Student,30,11.8,8.8,Good,8.6,13.0,6,Moderate,No,Moderate
21.0,Female,Employed,44,11.1,9.2,Excellent,8.6,46.0,3,Low,No,Low
57.0,Male,Unemployed,55,3.0,4.4,Poor,4.5,23.0,7,Moderate,No,High
20.0,Female,Self-Employed,57,8.0,9.2,Excellent,0.2,17.0,2,Moderate,No,High
48.0,Other,Self-Employed,70,5.3,8.1,Good,9.0,54.0,3,Low,No,Low
24.0,Male,Self-Employed,42,3.7,9.2,Excellent,3.4,58.0,3,Low,No,Low
34.0,Male,Unemployed,63,11.0,7.9,Good,0.0,47.0,8,High,Yes,High
33.0,Female,Employed,30,,5.9,Average,6.5,12.0,8,Moderate,No,Moderate
32.0,Other,Employed,48,11.0,8.4,Good,0.5,52.0,3,Moderate,No,Moderate
28.0,Other,Unemployed,20,4.0,6.2,Average,3.8,15.0,0,Low,No,Low
