Age,Gender,Employment_Status,Work_Hours_Per_Week,Screen_Time_Hours,Sleep_Hours,Sleep_Quality,Physical_Activity_Hours,Meditation_Minutes,Coffee_Cups_Per_Day,Stress_Level,Burnout_Risk,Occupation,Education_Level,Chronic_OHE_No,Chronic_OHE_Yes
50.0,0,2,41,3.8,9.8,3,1.0,44.0,1,0,0,2,4,1,0
41.0,1,3,50,11.7,9.2,3,7.5,45.0,1,0,0,2,0,1,0
37.0,2,1,67,13.4,4.3,0,1.8,4.0,4,2,2,11,4,0,1
32.0,2,0,30,6.4,8.7,2,4.0,18.0,7,0,0,18,3,1,0
57.0,1,2,35,2.8,7.0,2,1.2,29.0,0,0,0,18,4,1,0
43.0,2,2,20,12.7,8.0,2,4.4,6.0,4,1,0,8,4,1,0
28.0,1,0,30,6.0,7.6,2,2.6,55.0,0,0,0,15,1,1,0
24.0,1,0,63,10.5,6.2,1,0.4,6.0,4,2,2,9,3,0,1
31.0,2,0,28,12.1,8.4,2,3.3,37.0,4,0,0,2,2,1,0
59.0,1,1,41,13.4,7.3,2,2.1,32.0,5,1,0,8,3,1,0
19.0,2,2,51,5.9,7.1,2,8.5,43.0,8,1,0,12,2,1,0
50.0,2,1,23,2.5,8.2,2,1.0,42.0,4,0,0,16,4,1,0
21.0,1,1,34,13.3,6.2,1,7.7,60.0,6,0,0,1,0,1,0
47.0,1,3,54,9.4,8.8,2,7.5,38.0,6,1,1,9,1,1,0
25.0,1,1,32,5.7,4.5,0,10.0,44.0,2,0,0,15,0,1,0
44.0,0,3,30,9.0,7.4,2,0.9,11.0,4,0,0,6,3,1,0
37.0,1,2,58,11.1,6.4,1,2.1,45.0,1,2,2,14,4,0,1
54.0,1,1,40,2.4,5.2,1,8.5,22.0,0,0,0,6,0,1,0
44.0,1,0,39,6.2,5.8,1,7.1,9.0,8,1,1,12,3,1,0
41.0,2,1,58,4.6,5.7,1,5.1,30.0,5,0,1,10,4,1,0
26.0,0,0,62,13.8,9.8,3,6.6,9.0,2,2,1,18,0,1,0
52.0,0,0,53,3.7,5.4,1,4.1,57.0,1,0,0,18,3,1,0
63.0,1,0,27,11.5,9.9,3,6.4,5.0,7,1,1,14,4,1,0
35.0,0,1,66,6.8,8.1,2,0.5,47.0,6,1,1,4,0,1,0
30.0,1,3,36,10.5,7.1,2,2.4,44.0,1,1,0,5,2,1,0
21.0,2,3,30,10.2,5.4,1,7.4,37.0,3,0,0,1,0,1,0
58.0,0,2,31,3.7,7.0,2,3.0,40.0,1,0,0,19,2,1,0
19.0,0,2,20,13.0,7.2,2,9.8,17.0,2,0,0,2,2,1,0
35.0,1,1,27,11.9,9.1,3,3.0,39.0,8,0,0,6,2,1,0
46.0,1,2,23,13.4,4.4,0,6.6,39.0,2,1,1,18,0,1,0
34.0,2,0,40,8.5,8.7,2,2.5,24.0,8,0,0,0,1,1,0
29.0,0,1,42,7.0,7.0,2,5.6,29.0,4,1,1,12,0,1,0
39.0,2,3,64,4.1,8.2,2,7.1,47.0,3,0,0,19,3,1,0
40.0,1,0,23,7.0,9.1,3,4.7,40.0,4,0,0,13,4,1,0
51.0,1,3,58,4.3,9.7,3,5.5,48.0,8,0,0,13,2,1,0
53.0,2,0,50,5.9,7.8,2,9.1,16.0,8,1,1,16,4,1,0
38.0,1,0,44,3.1,5.2,1,1.8,45.0,0,0,0,7,1,1,0
40.0,1,1,39,3.1,7.6,2,2.0,18.0,4,0,0,7,2,1,0
55.0,2,0,47,3.0,7.3,2,9.8,30.0,1,0,0,4,2,1,0
25.0,1,3,65,4.2,4.3,0,9.8,33.0,0,1,2,7,4,1,0
23.0,2,3,51,7.8,5.0,1,4.5,3.0,2,1,1,6,4,1,0
34.0,2,0,22,8.9,4.5,0,4.1,22.0,4,0,0,0,4,1,0
36.0,0,1,69,11.4,6.3,1,6.4,53.0,7,2,1,11,0,1,0
37.0,1,3,61,13.1,7.3,2,6.6,29.0,5,2,2,2,0,0,1
22.0,2,3,28,5.9,9.9,3,0.2,9.0,2,0,0,12,1,1,0
56.0,2,2,22,9.6,9.1,3,8.7,49.0,0,0,0,8,2,1,0
55.0,1,0,26,6.4,4.6,0,7.5,0.0,7,1,0,1,0,1,0
39.0,0,3,62,11.7,8.3,2,5.6,15.0,2,1,0,7,4,1,0
48.0,2,3,67,13.4,4.2,0,5.0,2.0,4,2,2,12,2,0,1
31.0,1,3,40,12.8,4.4,0,5.7,30.0,4,1,1,5,1,1,0
20.0,0,3,58,2.4,7.1,2,4.5,37.0,0,0,0,17,4,1,0
21.0,1,0,59,2.3,5.7,1,9.0,58.0,3,0,0,5,0,1,0
50.0,0,0,26,5.1,7.1,2,2.8,52.0,7,0,0,16,1,1,0
19.0,1,3,59,5.7,8.9,2,5.3,29.0,6,0,0,0,3,1,0
58.0,0,3,28,13.1,9.5,3,8.9,50.0,4,0,0,7,1,1,0
36.0,0,3,41,11.1,5.7,1,0.1,10.0,8,2,2,9,4,0,1
29.0,0,0,34,4.4,4.8,0,6.3,35.0,1,0,0,16,2,1,0
48.0,0,2,47,11.5,4.1,0,9.1,17.0,5,1,1,4,2,1,0
60.0,0,2,23,5.2,6.8,1,9.8,38.0,0,0,0,15,0,1,0
26.0,2,3,21,7.1,9.2,3,0.3,40.0,2,0,0,15,3,1,0
37.0,2,0,36,2.4,8.0,2,7.6,26.0,6,0,0,15,3,1,0
60.0,1,1,29,2.4,10.0,3,9.6,40.0,8,0,0,2,1,1,0
49.0,2,2,59,12.8,9.6,3,4.5,32.0,8,2,2,7,0,0,1
54.0,1,2,20,2.2,8.4,2,3.1,37.0,4,0,0,14,3,1,0
38.0,1,0,44,7.5,5.8,1,6.6,30.0,7,0,0,12,4,1,0
21.0,1,2,69,12.4,9.7,3,9.7,13.0,2,1,1,11,2,1,0
56.0,0,1,40,11.8,7.9,2,0.7,30.0,7,1,0,19,2,1,0
25.0,1,1,35,8.2,8.6,2,0.5,43.0,1,0,0,13,3,1,0
48.0,2,3,44,4.6,5.1,1,3.5,18.0,6,1,0,7,3,1,0
47.0,0,0,70,10.8,6.4,1,5.0,22.0,4,1,1,8,1,1,0
38.0,2,3,52,2.2,5.7,1,4.0,5.0,7,2,2,1,1,0,1
55.0,2,2,56,3.9,8.2,2,5.3,60.0,1,0,0,19,2,1,0
51.0,2,3,48,11.4,8.3,2,9.1,52.0,5,0,0,1,0,1,0
23.0,2,0,36,2.2,7.6,2,3.1,49.0,6,0,0,2,1,1,0
63.0,2,2,52,6.3,9.1,3,2.9,32.0,5,1,1,14,1,1,0
30.0,1,3,30,12.5,6.5,1,5.3,50.0,2,0,0,4,2,1,0
57.0,2,3,66,2.4,9.9,3,2.3,10.0,7,2,1,7,1,0,1
56.0,0,0,65,11.4,8.2,2,4.9,34.0,7,1,1,9,2,1,0
43.0,0,1,54,7.0,9.8,3,0.6,4.0,2,1,0,6,4,1,0
36.0,0,3,27,5.4,5.2,1,1.4,32.0,3,0,0,13,0,1,0
41.0,0,2,35,10.2,6.8,1,9.9,7.0,0,0,0,6,4,1,0
53.0,2,0,60,2.6,8.3,2,9.4,48.0,3,0,0,4,1,1,0
40.0,1,3,65,11.0,6.6,1,2.1,8.0,4,2,2,2,4,0,1
43.0,0,0,34,5.9,8.2,2,4.0,29.0,0,0,0,19,2,1,0
39.0,2,3,58,2.1,8.5,2,1.2,13.0,4,0,0,15,3,1,0
49.0,2,2,41,13.7,7.4,2,8.3,26.0,3,0,1,13,2,1,0
34.0,0,1,40,4.0,8.1,2,6.5,5.0,8,1,1,8,0,1,0
64.0,1,1,55,11.3,7.2,2,8.0,44.0,7,1,0,2,0,1,0
24.0,1,0,46,10.5,4.1,0,6.1,20.0,2,1,1,15,4,1,0
59.0,1,3,61,12.1,6.5,1,4.8,30.0,3,1,1,18,4,1,0
41.0,2,0,27,10.2,6.9,1,1.6,54.0,0,0,0,13,4,1,0
28.0,1,3,55,8.7,5.2,1,1.0,56.0,6,1,1,2,1,1,0
60.0,0,3,25,6.1,4.4,0,7.1,35.0,6,0,0,2,4,1,0
40.0,2,1,56,9.3,4.6,0,1.9,43.0,5,1,1,4,2,1,0
21.0,1,0,35,8.4,6.1,1,0.2,58.0,6,1,0,3,2,1,0
53.0,2,0,28,6.9,9.0,3,0.8,47.0,2,0,0,5,2,1,0
57.0,2,3,26,8.9,5.7,1,5.0,55.0,8,0,0,17,4,1,0
22.0,1,2,28,6.8,8.5,2,1.8,53.0,1,0,0,9,3,1,0
40.0,1,2,43,6.3,4.1,0,0.4,52.0,0,1,0,12,2,1,0
23.0,1,2,59,2.4,4.6,0,0.1,46.0,8,1,1,13,1,1,0
45.0,2,0,65,3.5,4.7,0,3.0,54.0,5,1,1,3,1,1,0
65.0,0,0,70,6.3,6.7,1,4.6,56.0,1,1,2,7,3,1,0
26.0,1,1,44,11.4,5.4,1,3.7,50.0,5,1,1,18,0,1,0
59.0,2,1,30,7.5,9.9,3,6.4,40.0,1,0,0,1,3,1,0
31.0,1,1,30,9.6,4.7,0,8.0,34.0,3,0,0,13,2,1,0
45.0,1,2,50,10.9,8.0,2,6.9,10.0,4,1,1,16,2,1,0
27.0,1,2,45,4.2,4.4,0,5.0,49.0,3,0,0,17,2,1,0
32.0,0,3,33,13.0,8.7,2,7.1,24.0,5,1,1,5,3,1,0
29.0,0,0,59,12.0,6.1,1,8.8,22.0,1,1,0,8,0,1,0
63.0,0,2,67,4.9,5.4,1,6.8,20.0,5,1,1,17,0,1,0
49.0,0,0,26,9.1,4.1,0,8.6,26.0,6,0,0,2,4,1,0
19.0,0,1,53,11.0,8.5,2,2.1,6.0,2,1,2,14,2,1,0
27.0,2,3,39,8.0,6.4,1,7.1,15.0,2,1,1,12,1,1,0
23.0,2,3,35,11.6,7.8,2,4.2,25.0,5,0,0,19,0,1,0
41.0,1,2,65,13.1,9.8,3,3.5,10.0,6,2,2,0,2,0,1
21.0,2,0,70,10.2,4.4,0,2.4,28.0,4,2,2,8,1,0,1
37.0,0,2,59,13.3,6.2,1,2.3,52.0,8,2,2,12,2,0,1
23.0,2,0,50,8.0,7.8,2,1.8,29.0,0,1,1,12,1,1,0
38.0,2,0,67,13.0,7.0,3,5.2,45.0,2,2,1,10,1,0,1
51.0,0,1,55,8.8,8.2,2,6.5,4.0,3,1,2,1,2,1,0
57.0,1,1,59,3.5,7.6,2,1.1,4.0,0,1,1,11,4,1,0
63.0,2,2,64,4.9,9.9,3,5.5,34.0,5,1,1,4,0,1,0
21.0,2,2,21,2.3,5.6,1,2.7,30.0,8,0,0,5,4,1,0
22.0,1,1,32,9.3,10.0,3,8.2,17.0,2,0,0,1,0,1,0
33.0,1,0,64,10.1,4.0,0,1.6,1.0,3,2,2,12,4,0,1
41.0,2,1,45,11.6,7.6,2,2.2,31.0,4,1,0,1,0,1,0
63.0,0,0,58,3.4,4.1,0,3.9,56.0,5,1,1,10,0,1,0
65.0,1,0,30,8.0,4.5,0,1.6,12.0,7,0,0,6,4,1,0
24.0,1,1,62,3.0,9.8,3,4.1,20.0,2,0,0,19,4,1,0
54.0,1,0,21,11.1,7.7,2,8.6,19.0,2,0,0,3,3,1,0
27.0,0,1,67,7.8,6.6,1,5.7,26.0,1,2,2,10,1,0,1
38.0,1,3,67,7.4,7.1,2,4.4,22.0,0,1,0,16,1,1,0
46.0,1,0,42,9.5,5.0,1,5.3,20.0,1,1,1,14,2,1,0
21.0,0,3,36,9.9,7.7,2,5.2,37.0,1,0,0,6,1,1,0
28.0,1,3,26,4.3,9.3,3,6.1,6.0,1,0,0,10,2,1,0
43.0,1,3,28,11.5,7.0,1,4.6,17.0,3,1,1,12,2,1,0
40.0,0,3,32,3.4,5.5,1,5.3,7.0,4,0,0,17,0,1,0
20.0,2,1,35,4.1,7.0,2,4.5,46.0,7,0,0,16,0,1,0
55.0,1,2,22,7.8,5.1,1,9.0,48.0,7,0,0,10,1,1,0
49.0,2,1,34,4.1,4.3,0,9.7,34.0,3,0,0,9,2,1,0
34.0,0,3,37,6.4,8.1,2,5.3,18.0,3,0,0,3,0,1,0
51.0,2,3,41,2.8,9.3,3,5.0,30.0,2,0,0,2,4,1,0
53.0,0,3,48,8.0,8.2,2,3.0,21.0,4,1,2,0,0,1,0
30.0,0,2,31,12.0,4.3,0,8.6,12.0,2,0,0,16,3,1,0
29.0,1,2,46,8.8,8.7,2,6.5,45.0,8,0,0,8,1,1,0
47.0,2,3,54,13.6,7.9,2,8.5,13.0,7,1,2,13,4,1,0
53.0,1,0,24,5.7,8.1,2,1.2,38.0,6,0,0,6,1,1,0
54.0,2,1,60,3.5,9.4,3,4.4,9.0,3,1,1,6,1,1,0
56.0,2,2,30,8.7,6.6,1,4.1,4.0,0,0,0,3,1,1,0
48.0,0,3,45,6.3,6.8,1,1.0,37.0,3,1,1,6,0,1,0
49.0,2,2,32,10.6,7.0,2,2.4,14.0,0,0,0,11,1,1,0
30.0,1,1,61,4.2,9.5,3,1.5,51.0,6,1,2,8,4,1,0
25.0,0,3,32,12.0,4.8,0,8.7,28.0,1,1,0,13,0,1,0
55.0,1,3,48,10.7,9.0,3,6.6,31.0,1,1,0,16,4,1,0
36.0,2,0,58,8.4,9.1,3,0.7,28.0,0,1,1,18,1,1,0
44.0,0,2,25,8.8,9.9,3,3.1,53.0,2,0,0,14,3,1,0
39.0,0,3,47,12.1,9.2,3,7.6,27.0,1,1,0,11,4,1,0
50.0,0,0,60,3.5,7.2,2,3.6,24.0,1,0,0,1,0,1,0
34.0,0,2,61,8.0,8.7,2,4.7,56.0,6,1,1,15,2,1,0
19.0,1,0,70,9.4,4.1,0,4.5,17.0,3,2,2,13,3,0,1
25.0,1,1,65,5.3,5.2,1,7.5,57.0,5,1,0,19,0,1,0
60.0,0,2,47,12.7,6.0,1,3.5,42.0,1,1,1,16,4,1,0
22.0,2,0,45,8.9,6.2,1,5.1,9.0,1,1,1,11,0,1,0
33.0,1,1,67,7.0,9.2,3,7.0,4.0,2,1,1,17,4,1,0
19.0,1,2,30,2.1,8.9,2,4.0,22.0,5,0,0,6,1,1,0
48.0,2,3,67,11.1,6.7,1,0.7,9.0,2,1,2,10,4,1,0
31.0,2,2,55,3.5,9.9,3,6.4,56.0,7,0,0,19,3,1,0
28.0,2,1,26,12.4,5.4,1,5.7,32.0,2,1,0,15,1,1,0
23.0,2,0,62,12.7,4.9,0,2.8,59.0,4,2,1,8,2,0,1
64.0,0,2,53,5.1,4.4,0,9.0,6.0,6,1,1,9,3,1,0
36.0,0,0,49,9.6,5.3,1,6.7,59.0,3,1,1,9,2,1,0
58.0,1,2,68,4.0,5.4,1,4.4,7.0,7,2,2,8,0,0,1
43.0,2,2,48,8.0,9.4,3,4.4,14.0,6,1,1,12,4,1,0
35.0,0,2,66,13.8,5.4,1,2.9,16.0,4,2,2,2,4,0,1
41.0,2,1,66,9.1,9.9,3,6.8,44.0,6,1,1,19,3,1,0
45.0,0,3,63,13.1,4.3,0,8.1,23.0,7,2,2,14,2,0,1
20.0,1,2,62,9.1,4.3,0,4.5,39.0,7,2,2,15,3,0,1
29.0,0,3,27,4.7,4.6,0,6.2,12.0,4,0,0,17,4,1,0
42.0,2,3,24,8.5,7.6,2,4.3,17.0,7,1,1,8,1,1,0
55.0,1,3,28,7.9,6.8,1,7.6,1.0,1,0,0,14,4,1,0
49.0,0,0,62,6.6,6.2,1,8.7,33.0,2,0,1,11,4,1,0
19.0,2,1,42,7.2,5.1,1,0.6,28.0,8,1,1,13,3,1,0
50.0,1,1,70,13.9,5.1,1,4.3,24.0,0,2,2,8,1,0,1
54.0,1,3,47,13.3,9.2,3,6.9,39.0,6,0,0,1,0,1,0
49.0,2,2,41,5.2,7.3,2,9.9,55.0,2,0,0,0,4,1,0
26.0,0,3,69,3.9,6.5,1,9.3,44.0,5,0,1,15,0,1,0
60.0,2,3,66,7.4,9.9,3,2.0,8.0,3,1,1,6,2,1,0
31.0,1,3,56,9.0,9.6,3,7.9,52.0,5,0,1,7,4,1,0
22.0,0,0,51,5.6,9.6,3,3.6,52.0,5,0,0,17,0,1,0
43.0,0,0,44,12.5,7.0,2,0.3,25.0,0,0,0,18,3,1,0
46.0,1,0,22,8.0,4.6,0,1.9,44.0,5,0,0,0,2,1,0
40.0,2,1,67,3.6,5.1,1,1.2,30.0,8,2,2,0,4,0,1
56.0,2,3,64,7.0,4.4,0,0.0,38.0,5,2,2,4,3,0,1
62.0,0,3,48,9.4,9.6,3,6.7,34.0,7,1,1,8,2,1,0
61.0,0,3,47,2.9,5.7,1,1.1,26.0,1,0,0,3,3,1,0
25.0,0,0,20,3.2,6.8,1,4.7,32.0,6,0,0,1,1,1,0
51.0,0,2,23,11.1,6.5,1,9.0,24.0,5,0,0,10,4,1,0
32.0,1,2,21,13.4,5.8,1,7.7,27.0,0,0,0,9,3,1,0
58.0,1,3,44,5.3,4.4,0,5.5,32.0,3,0,0,0,2,1,0
29.0,1,3,54,11.6,6.8,1,6.5,9.0,8,2,2,7,2,0,1
26.0,2,3,52,6.7,7.3,2,2.8,6.0,2,1,1,12,1,1,0
41.0,1,2,28,4.8,8.8,2,5.0,47.0,7,0,0,0,3,1,0
65.0,0,1,39,6.8,5.7,1,8.0,50.0,3,0,1,15,2,1,0
56.0,1,2,30,9.8,5.2,1,1.9,21.0,6,0,0,18,0,1,0
30.0,1,0,53,4.1,9.0,3,1.6,50.0,5,0,0,13,0,1,0
35.0,2,1,28,8.0,9.9,3,0.8,28.0,4,0,0,3,3,1,0
32.0,1,0,52,10.9,5.7,1,9.9,57.0,4,0,0,9,4,1,0
37.0,2,0,70,13.3,6.7,1,8.5,51.0,7,2,2,13,3,0,1
62.0,1,0,65,10.8,4.7,0,2.8,40.0,5,2,2,1,3,0,1
25.0,1,0,32,8.4,5.2,1,1.5,0.0,8,2,2,18,3,0,1
30.0,1,2,61,5.7,9.1,3,7.4,12.0,0,0,0,6,0,1,0
24.0,1,1,30,9.3,7.6,2,2.7,18.0,7,1,0,6,4,1,0
56.0,1,0,35,12.6,4.6,0,4.4,31.0,1,1,1,6,2,1,0
22.0,1,2,52,2.1,7.4,2,1.1,34.0,3,1,1,10,3,1,0
24.0,1,1,30,10.4,7.9,2,1.2,44.0,0,0,0,0,4,1,0
51.0,0,2,20,11.5,7.0,1,7.7,38.0,3,0,0,14,2,1,0
23.0,0,0,28,9.0,6.2,1,7.4,27.0,6,0,0,15,1,1,0
48.0,1,0,35,13.0,6.9,1,7.1,58.0,8,0,0,9,2,1,0
63.0,0,1,61,6.6,5.8,1,1.2,53.0,5,2,2,9,2,0,1
21.0,0,3,20,10.4,7.2,2,7.7,47.0,1,0,0,17,3,1,0
33.0,2,3,32,10.9,7.8,2,0.1,53.0,6,0,0,14,4,1,0
58.0,2,0,43,12.2,8.0,2,5.2,24.0,0,1,1,18,3,1,0
32.0,1,3,28,9.8,6.8,1,3.3,56.0,8,1,0,2,3,1,0
47.0,0,3,65,10.5,4.9,0,1.8,14.0,4,2,2,7,1,0,1
26.0,0,2,45,8.2,5.9,1,2.2,33.0,5,1,2,18,3,1,0
26.0,1,1,43,12.0,5.7,1,3.3,33.0,8,1,1,19,4,1,0
41.0,0,0,66,6.8,5.8,1,5.0,25.0,8,2,2,12,0,0,1
33.0,2,2,27,7.7,9.3,3,5.3,35.0,0,0,0,13,1,1,0
42.0,2,3,64,10.0,8.7,2,7.0,57.0,8,1,1,6,3,1,0
41.0,0,3,64,7.5,5.6,1,8.0,6.0,7,2,2,16,2,0,1
49.0,1,1,49,6.4,9.3,3,3.3,60.0,6,1,1,3,4,1,0
24.0,0,3,65,2.0,9.1,3,9.9,48.0,7,0,1,16,0,1,0
48.0,1,2,61,7.4,5.7,1,7.5,7.0,6,2,2,18,1,0,1
48.0,2,3,44,3.7,8.4,2,3.0,6.0,6,1,1,17,4,1,0
31.0,0,1,68,4.6,8.3,2,0.8,43.0,0,1,0,7,3,1,0
65.0,1,0,52,8.8,4.4,0,0.0,40.0,0,1,2,2,2,1,0
50.0,0,2,61,6.7,6.4,1,3.6,20.0,0,2,2,16,2,0,1
62.0,2,1,30,5.5,5.2,1,4.0,0.0,0,0,0,4,3,1,0
18.0,2,3,42,9.6,7.7,2,5.4,11.0,2,1,0,1,2,1,0
20.0,1,2,29,10.8,9.5,3,1.6,47.0,5,0,0,19,1,1,0
52.0,0,2,49,6.9,6.4,1,5.9,55.0,7,1,1,9,4,1,0
19.0,1,3,65,5.2,9.0,3,3.0,57.0,0,1,0,1,1,1,0
63.0,0,2,70,5.5,8.7,2,3.8,0.0,8,2,2,8,2,0,1
59.0,1,3,51,13.0,7.0,2,7.2,7.0,4,1,1,8,4,1,0
46.0,0,2,46,7.5,9.2,3,8.5,35.0,8,0,0,18,0,1,0
31.0,1,1,56,2.1,9.6,3,6.2,54.0,8,1,0,8,0,1,0
52.0,1,2,67,4.5,4.3,0,9.1,39.0,2,1,2,19,2,1,0
37.0,1,0,26,9.9,7.0,1,0.1,28.0,3,1,0,9,2,1,0
54.0,2,0,67,4.2,8.2,2,5.0,52.0,5,1,1,4,4,1,0
30.0,2,1,40,2.1,8.8,2,5.1,25.0,3,0,0,1,0,1,0
52.0,2,0,58,5.7,7.8,2,2.2,15.0,5,2,2,1,1,0,1
29.0,2,2,46,8.9,5.1,1,5.0,26.0,7,1,0,15,4,1,0
62.0,2,0,29,12.4,4.9,0,4.5,47.0,3,0,0,2,2,1,0
34.0,2,1,53,13.6,6.2,1,6.7,34.0,4,1,1,13,2,1,0
40.0,0,1,33,5.4,8.7,2,5.3,19.0,2,0,0,10,3,1,0
58.0,0,2,32,13.1,7.6,2,0.8,24.0,8,2,2,15,3,0,1
29.0,2,0,28,6.4,6.3,1,7.3,13.0,2,0,0,10,3,1,0
37.0,2,1,60,5.1,8.4,2,0.0,52.0,0,0,0,11,0,1,0
31.0,0,0,46,5.3,8.1,2,9.0,26.0,1,0,0,1,0,1,0
33.0,2,2,68,8.5,8.0,2,0.2,30.0,1,1,1,15,3,1,0
53.0,2,3,56,2.8,7.5,2,6.0,39.0,0,0,0,5,4,1,0
30.0,0,0,68,12.8,5.9,1,4.1,42.0,0,1,2,10,3,1,0
20.0,0,1,21,4.0,7.2,2,6.1,37.0,1,0,0,14,2,1,0
23.0,0,2,48,5.2,7.6,2,4.0,34.0,0,0,0,18,0,1,0
35.0,0,0,20,8.3,10.0,3,3.7,16.0,5,0,0,19,1,1,0
29.0,0,0,65,7.1,8.0,2,2.2,34.0,5,2,2,3,2,0,1
40.0,2,1,70,3.5,9.0,3,1.2,16.0,1,1,0,2,1,1,0
44.0,2,1,47,8.6,5.5,1,7.2,34.0,2,1,0,8,4,1,0
27.0,1,1,69,6.8,9.8,3,0.5,58.0,1,1,0,10,3,1,0
24.0,0,3,68,3.4,6.3,1,8.4,30.0,2,1,2,12,4,1,0
53.0,1,1,47,5.1,7.0,2,0.0,4.0,7,1,1,6,3,1,0
44.0,0,1,58,10.6,7.9,2,0.3,3.0,4,2,2,12,3,1,0
24.0,0,0,47,10.5,8.7,2,2.0,28.0,4,1,0,9,1,1,0
41.0,2,3,48,3.5,6.0,1,0.9,47.0,0,0,0,9,1,1,0
34.0,1,2,67,11.6,7.0,1,2.9,11.0,1,2,2,14,1,0,1
53.0,2,3,28,3.9,9.1,3,4.6,38.0,7,0,0,7,1,1,0
53.0,0,0,34,10.9,7.9,2,6.9,48.0,4,0,0,12,3,1,0
28.0,1,2,62,5.8,8.3,2,2.8,56.0,0,0,0,11,1,1,0
29.0,2,3,54,11.8,7.2,2,6.8,42.0,4,1,1,0,4,1,0
37.0,0,3,44,2.4,6.3,1,1.4,19.0,2,0,0,17,2,1,0
42.0,0,3,22,4.9,5.7,1,3.6,27.0,7,0,0,16,0,1,0
60.0,2,1,53,2.1,6.8,1,1.6,48.0,1,0,0,19,1,1,0
26.0,2,3,56,5.2,7.3,2,2.0,43.0,2,1,1,15,2,1,0
29.0,1,0,44,4.3,7.4,2,9.2,18.0,5,1,0,8,0,1,0
33.0,1,1,41,3.5,8.8,2,4.6,37.0,0,0,0,13,4,1,0
49.0,1,1,54,8.6,9.6,3,7.6,41.0,4,0,0,15,3,1,0
52.0,1,2,30,3.5,4.2,0,7.1,16.0,3,0,0,0,3,1,0
58.0,0,0,21,12.0,9.9,3,1.8,11.0,6,1,1,4,2,1,0
34.0,2,2,57,9.8,7.1,2,5.0,49.0,4,1,1,12,0,1,0
45.0,0,0,69,5.9,8.3,2,8.2,13.0,1,1,0,16,1,1,0
29.0,0,2,23,13.1,4.8,0,8.6,35.0,4,1,0,4,4,1,0
42.0,1,1,55,10.8,6.5,1,8.2,26.0,2,1,1,3,0,1,0
26.0,2,2,28,10.4,4.6,0,8.5,58.0,2,0,0,5,2,1,0
32.0,2,1,69,13.2,7.0,3,9.3,7.0,8,2,2,10,0,0,1
20.0,1,1,44,13.5,9.9,3,4.8,3.0,1,0,0,15,4,1,0
62.0,1,2,54,7.7,8.7,2,7.7,0.0,3,0,1,0,2,1,0
44.0,2,2,22,14.0,4.0,0,3.9,55.0,7,1,1,8,0,1,0
51.0,1,0,66,12.6,5.7,1,2.8,7.0,8,2,2,18,2,0,1
25.0,0,0,68,9.2,9.6,3,5.2,9.0,5,2,2,4,2,0,1
46.0,0,0,65,11.2,7.1,2,5.6,49.0,3,1,1,11,2,1,0
44.0,2,3,30,7.2,5.2,1,9.0,60.0,0,0,0,14,2,1,0
60.0,2,2,56,11.0,9.7,3,2.0,19.0,3,1,0,16,1,1,0
53.0,1,1,46,9.5,7.0,2,2.9,1.0,8,2,2,7,4,0,1
54.0,2,3,41,13.5,7.0,2,3.6,35.0,6,1,1,15,4,1,0
50.0,1,3,68,11.9,5.6,1,0.6,30.0,3,2,2,8,4,0,1
37.0,2,1,56,5.1,5.7,1,7.1,33.0,6,1,1,2,1,1,0
62.0,1,3,38,8.0,8.6,2,0.2,39.0,6,1,0,1,2,1,0
46.0,0,3,23,12.4,9.8,3,4.1,30.0,4,0,0,7,1,1,0
54.0,2,3,55,2.8,6.7,1,9.2,30.0,0,0,0,18,2,1,0
31.0,1,3,44,8.8,9.3,3,4.7,52.0,6,0,0,3,0,1,0
63.0,1,3,66,5.6,7.2,2,2.4,28.0,2,2,1,3,2,1,0
62.0,2,2,45,4.5,5.6,1,3.9,14.0,2,1,1,13,1,1,0
50.0,2,3,36,7.8,7.8,2,8.7,58.0,1,0,0,14,2,1,0
21.0,1,0,70,10.8,8.8,2,4.8,53.0,7,1,1,11,2,1,0
28.0,2,1,46,4.5,7.1,2,1.7,38.0,3,1,1,2,4,1,0
38.0,2,0,33,11.4,6.6,1,0.2,22.0,6,1,1,2,0,1,0
54.0,0,3,35,4.8,8.9,2,3.2,42.0,2,0,0,1,0,1,0
37.0,2,0,24,2.5,4.3,0,3.2,60.0,8,0,0,7,2,1,0
61.0,1,0,64,9.3,7.4,2,2.0,4.0,4,2,2,18,3,1,0
33.0,1,2,24,8.9,8.5,2,5.4,38.0,0,0,0,13,0,1,0
60.0,1,1,48,5.9,7.2,2,8.9,54.0,1,0,0,3,1,1,0
22.0,1,1,50,7.6,7.7,2,8.5,39.0,3,1,1,18,3,1,0
53.0,2,1,58,6.6,9.9,3,2.6,2.0,3,1,1,17,2,1,0
28.0,0,0,60,13.0,9.2,3,2.1,43.0,7,2,1,6,0,0,1
60.0,1,3,32,10.6,9.0,3,3.0,39.0,8,0,0,12,1,1,0
41.4,2,0,22,9.4,8.8,2,3.4,13.0,8,0,0,1,0,1,0
53.0,0,2,32,12.5,8.1,2,5.6,6.0,3,1,1,18,4,1,0
43.0,2,2,48,7.9,7.3,2,8.8,26.0,3,1,1,7,1,1,0
26.0,2,1,21,5.9,8.4,2,7.2,30.0,1,0,0,8,1,1,0
